source_deck,source_path,source_sha256,source_page,title,duplicate_cluster,disposition,concrete_reason,evidence_status,proposed_target_chapter_page_role,peer_page,peer_text_similarity,peer_exact_visible_text_hash,peer_exact_normalized_text_hash,peer_exact_slide_xml_hash,visible_text_sha256,normalized_text_sha256,notes_sha256,media_count,layout_name
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,111,鏈路路徑：角度、斜距與 SINR 分開計算,PAIR-S111,APPENDIX,"Angle/SINR/PA detail may support instructor vocabulary, but must not become required derivation or core LEO instruction.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9941; notes present,Appendix APP-13–APP-15: optional quality and power vocabulary,111,0.9941,False,False,False,b9743d01232d314d559f5da039d8eb238845dbc821355f1878323b8b87c444a4,2ab52f3db7059b6ec00785bf01a454a649d27e33ad039d14c75033934ad6f7eb,10b2739b90d8e4f98e96225317f088efa6d5e87bb4719df9bd79d32356a70002,1,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,112,功率帳本：RF 輸出、PA 輸入與消耗功率,PAIR-S112,APPENDIX,"Angle/SINR/PA detail may support instructor vocabulary, but must not become required derivation or core LEO instruction.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9945; notes present,Appendix APP-13–APP-15: optional quality and power vocabulary,112,0.9945,False,False,False,13f408c05fd05f079152614673ea45f572ff3e3725a7ee62a017b77b7b04151e,f7bea0a4b7ab63c36b89cc979d5646c5ba5d265d78b71d7d331e40b4cf12dcb4,926ce087fcd70586c0f98a4b9e2a35658f880af09d86b1c662b497410131fd95,1,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,113,時間窗 EE：量測、推導、假設與模擬,PAIR-S113,ADOPT,Measured/derived/assumed/simulated classification protects the claim ceiling; rewrite it for the current endpoint artifact and source lineage.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9944; notes present,Core 63–66 or APP-16–APP-18: claim classification and provenance,113,0.9944,False,False,False,f2edb817db0f4234455f1df3c1cd4c7d9d3402e6942791107d5771a6c1067705,c01f9c02ffffc4216a2647dea1a03681826fdb330c924b3b0ac14b5553808ed0,1cb836efca3bd1715b63a083d433cda3853ceacbca87ed5a25cfdf97c5262a19,1,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,114,資料來源：格式、推算、座標與能量模型,PAIR-S114,APPENDIX,"Source index is useful as a citation handoff, but every entry must be refreshed for the pinned course package and current claims.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9957; notes present,"Appendix APP-16–APP-18: citations, licenses, glossary, claim classification",114,0.9957,False,False,False,bf2b9cb6cca5f29f96480aa08cef5e9f8d8cc5447993d7ec8b74646949805069,9bd5093aee2bdcb226d610e31290f6050a2a4f25cba45d8eccfec43757965f64,0ea866a9d6e54e494fff4c55748b74a360ff7d264145a392fe3731d53dccf356,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,1,2026高效率節能人工智慧模型服務平台培訓,PAIR-S001,RETIRE,Delivery variant is not an independent content source; Satellite-first title cannot open the C120 smart-energy/IoT story; replace from zero.,EXACT_TEXT_AND_XML_HASH + rendered contact-sheet review; no speaker notes,C120 opening slide: endpoint energy decision and course promise,1,1.0,True,True,True,7c638abfabf7b7474a8784a17d8f801e977dd5d5f6f274347f11e25d6c77dc3e,fa3668a1c6c47e0173fb21298fbd34cbca7879deb8d87ee7de693316c37ae5f2,,0,標題投影片
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,2,通訊核心問題：資料要送達，鏈路卻會變,PAIR-S002,APPENDIX,Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Useful causal opener: service outcome changes as the link changes; rewrite around endpoint packet and energy consequences.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9868; no speaker notes,Visual comparison reference only; Core 1–5: why endpoint sleep/process/TX/RX and delivery are energy decisions,2,0.9868,False,False,False,469782c5553aa4f7f4bfd6169767a024239715a500be3acb4c08fa7332a44c23,78ab3ef22112a4afed2f69a5e22fd57dbd1681d6bc35a401602c9b7067199a93,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,3,衛星平台與通訊酬載分工,PAIR-S003,RETIRE,Delivery variant is not an independent content source; Payload/platform specialist framing delays the IoT energy question; rewrite the bridge from endpoint state to observable evidence.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9927; no speaker notes,"C120 opening bridge, rebuilt without satellite-specialist framing",3,0.9927,False,False,False,27f9cc3f5a26505fc82a6ff0557ba3427a237627b2f9a282103c5ec6d2807f13,703c6247b61e9aa5c885b8b3d16472a02500ff346e7833f07365d6396d9e739a,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,4,服務窗口隨衛星移動而改變,PAIR-S004,APPENDIX,Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Changing-window and visibility diagrams provide a compact service example; relabel LEO as one example and connect the window to endpoint policy.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9840; no speaker notes,"Visual comparison reference only; Core 6–8: changing service window, transfer to IoT, and course route",4,0.984,False,False,False,1052af6a733c066fafc241493c9243537d9bb826e76ba8368f0ab5827b044949,ce2da91bd0ffb6aa474270e2f48772695d33706f5b54cdf78a0a303f2a4ad756,,1,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,5,可見性是必要條件，不是服務資格,PAIR-S005,APPENDIX,Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Changing-window and visibility diagrams provide a compact service example; relabel LEO as one example and connect the window to endpoint policy.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9924; no speaker notes,"Visual comparison reference only; Core 6–8: changing service window, transfer to IoT, and course route",5,0.9924,False,False,False,d14af237a800385318f35cc09e8dec0216d290e9de1659f2a478591cba60b3ad,c9a0a2898bae55fe642ae88ce36af71ec7f1f3d4720148d0eeb26117d5099930,,1,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,6,重疊把即將中斷的服務轉成換手機會,PAIR-S006,APPENDIX,Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Changing-window and visibility diagrams provide a compact service example; relabel LEO as one example and connect the window to endpoint policy.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9923; no speaker notes,"Visual comparison reference only; Core 6–8: changing service window, transfer to IoT, and course route",6,0.9923,False,False,False,4983d203841155f7b838b8d8df0c107587c714b00d9be291babcb23c4da59e01,7854044278616b2023083c6511457338c9d5065923c7ea7e004bdc2e1da3aa53,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,7,"兩行軌道元素集（Two-Line Element Set, TLE）",DUP-TLE-07-98,APPENDIX,Delivery variant has no speaker notes and is visual/provenance comparison only; TLE/SGP4/TEME provenance is optional source deepening; keep one concept per page and never require the derivation.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9970; no speaker notes,Visual comparison reference only; Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,7,0.997,False,False,False,41554a20e11e10035cb1df6caa9d934b329e3a964b57f3277144f457cadc2bb6,332dcc73349d3354d390761c9a0ac059a632de4dfdb5e9d425b3fde0c1fe9c94,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,8,TLE + 目標時間 → SGP4 → TEME 狀態,PAIR-S008,APPENDIX,Delivery variant has no speaker notes and is visual/provenance comparison only; TLE/SGP4/TEME provenance is optional source deepening; keep one concept per page and never require the derivation.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9931; no speaker notes,Visual comparison reference only; Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,8,0.9931,False,False,False,5a9c4e7c7b3bb4593507c32600ead770ec309662b0e6c35d28dca3e2c0a3172d,4a6a5c80abbe9c2b3b071dae457cfc1b0b9c6656be986417763485e6ef932283,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,9,TEME 是慣性參考，還需座標轉換,PAIR-S009,APPENDIX,Delivery variant has no speaker notes and is visual/provenance comparison only; TLE/SGP4/TEME provenance is optional source deepening; keep one concept per page and never require the derivation.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9925; no speaker notes,Visual comparison reference only; Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,9,0.9925,False,False,False,108faee6f4790a2a72e962b109de51719c93007b54d48e6b9b7ea83824597c4f,c736d3dcaa0130164b09ec00cc30d3617be760b1d33a8c5e91241dc063edec4b,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,10,座標鏈把 SGP4 狀態變成地面觀測者看到的量,PAIR-S010,APPENDIX,Delivery variant has no speaker notes and is visual/provenance comparison only; TLE/SGP4/TEME provenance is optional source deepening; keep one concept per page and never require the derivation.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9920; no speaker notes,Visual comparison reference only; Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,10,0.992,False,False,False,34b4859a5252e16205c6cd567d4e5c7e3960a2567c2a763280c0d9b51ae87158,d8b9ee8fa7ee9acbf4a62618751edb8630a37d8cd5d2545e238f4b9d3c87e744,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,11,候選必須跨過 margin，並持續足夠久,PAIR-S011,RETIRE,Delivery variant is not an independent content source; Margin plot is a specialist handover explanation and repeats the service-window story; retain only a newly written policy counterexample if needed.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9878; no speaker notes,"Contingency counterexample: slow switching, rebuilt around policy evidence",11,0.9878,False,False,False,08ce9af1b27a07bc219f980fe0563f71bc78738a6b060f36fd68ec9201d49b64,8067c36993738e2584c13da434ccd02b27169f4444d079d7aa74d0d10502f526,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,12,切換過慢會中斷，過快會形成 ping-pong,PAIR-S012,APPENDIX,Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. The slow-switch versus ping-pong comparison is a useful falsifiable counterexample; replace legacy controls with current policy actions and results.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9927; no speaker notes,Visual comparison reference only; Core 6–8 or contingency: service-window policy counterexample,12,0.9927,False,False,False,1b0eaaad1b1b7f99f03dbfee32982dd9fb1b0f5cea6400857ad7456d7328b655,45531b381013e8488592e912d7c4daa18da10581b2e8342bf556c1e896b630ac,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,13,SINR 分解訊號、干擾與雜訊,PAIR-S013,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; SINR and dB vocabulary can support optional interpretation, but it is not the endpoint-energy learning core.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9891; no speaker notes,Visual comparison reference only; Appendix APP-13–APP-15: optional quality/SINR/dB vocabulary,13,0.9891,False,False,False,2310e11a3ae09634bf7071075e567bd21cfe99fbbdafba2f69e822516d3ff2af,cc7c6107bdd327fe68bb992defd00a70a9555aad33e2c97946174d9dda8aaba9,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,14,Throughput 先定義：每秒交付資料，不是累積資料,PAIR-S014,APPENDIX,"Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Separates throughput, power, and energy; rewrite units and examples for endpoint service and energy rather than legacy system EE.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9933; no speaker notes,Visual comparison reference only; Core 17–21: model bridge from packet/service outcome to endpoint energy,14,0.9933,False,False,False,26bb204f815d6ea841e94ef897031ff3125d5091e426f7717184f84ed646c435,d34ba003914b3c40a3bc33ac370ad3ef54eb54bc288128aa7032df4c2fe0e3f8,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,15,SINR 進入資料率前，先把 dB 還原成線性量,PAIR-S015,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; SINR and dB vocabulary can support optional interpretation, but it is not the endpoint-energy learning core.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9941; no speaker notes,Visual comparison reference only; Appendix APP-13–APP-15: optional quality/SINR/dB vocabulary,15,0.9941,False,False,False,44a83c8ec9c17cd15bd34e527d254646f37f4cbc75ab20ef386b64c245a8d25e,7c731c996e9ed4d14b3c1a8c67759a4c352722b78fe6b243a108b849c5d2d965,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,16,資料率提高之後，功率與能量從何而來？,DUP-POWER-16-17,APPENDIX,Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Causal chain from delivered data through SINR and RF output to power and energy is useful; merge the duplicate 17 concept and replace values.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9918; no speaker notes,Visual comparison reference only; Core 17–21: state/data → policy → service → power × time → energy,16,0.9918,False,False,False,5fbf81bd73cf5a3867ddc59652cbc5772b6d01206c1b788864f1bd7bbcbfbec6,d7d96037f9a1180ce059e37b3c8185f549fbce3ed5afe07e23effebccde412eb,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,17,資料率提高之後，功率與能量從何而來？,DUP-POWER-16-17,RETIRE,Delivery variant is not an independent content source; Near-duplicate of page 16; retain no separate page after the causal chain is rewritten for endpoint energy.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9920; no speaker notes,Merged into Core 17–21 concept; no standalone page,17,0.992,False,False,False,1e158782d6c916044a6fe26e75b5733e833ae6f825f416279b75648b3db301d2,86859f5e25082903e2781865746777da0fb914b874dbdd774aa354e7fecbbb28,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,18,衛星運動改變角度與斜距，維持資料要回應,PAIR-S018,RETIRE,Delivery variant is not an independent content source; Satellite geometry scene repeats the service-window topic without current runner evidence; rebuild only if a current scenario screenshot exists.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9925; no speaker notes,"C120 route visuals generated from the current scenario, not donor art",18,0.9925,False,False,False,ccf55fc74aab652d32df03d19dd5031d0262e281acf5250373a58917379f651f,0b518b4cbbab057bf3287e13f2adb68ba4b3720757d4fb394a8f65fc447df8b1,,1,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,19,三種服務反應，同時改變資料與能量,PAIR-S019,APPENDIX,"Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Same-window A/B, service reaction, and W→J accounting boundary form a useful evidence loop; rewrite around the bounded policy and endpoint ledger.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9943; no speaker notes,Visual comparison reference only; Core 17–21: controlled comparison and endpoint energy accounting,19,0.9943,False,False,False,8297b2fe6b0660e42f880aa35973a8a1145e4bd545402c11b54f389f920e5666,e78666308916ed9ac599ab96a06a6bc7bb67e2621d479fce99a50b4c60d61b91,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,20,A／B 先鎖在同一服務窗口,PAIR-S020,APPENDIX,"Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Same-window A/B, service reaction, and W→J accounting boundary form a useful evidence loop; rewrite around the bounded policy and endpoint ledger.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9922; no speaker notes,Visual comparison reference only; Core 17–21: controlled comparison and endpoint energy accounting,20,0.9922,False,False,False,bff439a1370993b18d3977765f403066cf3ce8d4f42f233c7d9ea9ec9508eb28,dc79552d818918d723d5b2883c8b98f0a380b4da369c305842ef84628d29c81b,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,21,先畫出帳本邊界，再把功率累積成能量,PAIR-S021,APPENDIX,"Delivery variant is visual/provenance comparison only; e2 owns the content/notes adoption. Same-window A/B, service reaction, and W→J accounting boundary form a useful evidence loop; rewrite around the bounded policy and endpoint ledger.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9796; no speaker notes,Visual comparison reference only; Core 17–21: controlled comparison and endpoint energy accounting,21,0.9796,False,False,False,72983263f062df368a9bb661e1045596065580cb437de748a9c3887822b77fe4,b04f6551de3f166a59a0ecd8bf9b01f5c75d8fe5e55462bbcda2149c519ddee1,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,22,發射設定是 dBm；先轉成線性 RF 輸出,PAIR-S022,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9908; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",22,0.9908,False,False,False,9638d9aa7ecb02721e8802dc84ebf906e62723bb65b800a6c7128ef0eaaf906c,3e4e67735b0f0132289fb7c9d9f749d43fdffb57b04e75394b196d960aa9da26,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,23,dB 不能直接進入 1 + SINR,PAIR-S023,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9928; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",23,0.9928,False,False,False,30aa97224bb15a62f189bdd43fec41aa0889e2fe9895ac9a5638a306ef72f298,6c483afc1b357a1c6ec3b1e3658a0677ef6ae28a692946ce810bfd92eba7ec58,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,24,log2(1+γ) 把 SINR 變成頻譜效率,PAIR-S024,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9937; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",24,0.9937,False,False,False,45db63c6ad6c1cd7f9b9972a3b8a53f7ff7c0db550bdc355bdca99078f689fd1,e878fc22a78fd12708f35d44cbaa734afe9f7ed7417bef00b0348688dcfd60f2,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,25,PA 效率：同一 RF 輸出需要多少取電？,PAIR-S025,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9943; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",25,0.9943,False,False,False,c6533cb4398a86d1f2e0f05d8551c501e0655d4a8b2b58440058d5546dcac005,0ed460e12730bf314ed0fe06ad7fe3316fc1571db093c0f01764b0d7760a7543,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,26,OBO (Output Back-Off，輸出回退) 與效率的權衡,PAIR-S026,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9918; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",26,0.9918,False,False,False,518b61cfda10234d9fde2eadeed9b29359eb809f32f690dfad80e357ad67c837,371755cb70d26402d1613166868bcbb92a095960321342053fd4b470ee392de7,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,27,完整的瞬時總功率：每個加總項都有物理意義,PAIR-S027,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9834; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",27,0.9834,False,False,False,b330598534303e61f1799bbd7794b4f574d8cc9b1df7da6d4dba86ebc612a7f6,b7d1520f796df4b8ccf8cf495233a85ec449682fb9f2de0d7e3b960f41872355,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,28,系統功率只加總作用中服務波束,PAIR-S028,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9680; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",28,0.968,False,False,False,fb5ef07d7b2cd1a2a7448b5fc294ecec3780e0a7f71a1aa0d7e6974504a82786,c7f9affea692b39404277d305e5ef224969429ad35639236d5704067648a4e25,,0,只有標題
delivery-variant,/home/u24/papers/beamshift/.scratch/teaching-course/v3-ee/delivery/satellite-energy-course-combined-handoff-v1.pptx,7dbdc23e17d7a3c6dc8d6ed76823100da6aa7f14512a8128201a42c59f5ddd34,29,操作功率與事件能量如何計入？,PAIR-S029,APPENDIX,"Delivery variant has no speaker notes and is visual/provenance comparison only; RF, PA, angle, system-boundary, and source-detail derivations are optional reference material; preserve at most one concept per page.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9878; no speaker notes,"Visual comparison reference only; Appendix APP-07–APP-15: selected units, quality, angle, and boundary detail",29,0.9878,False,False,False,4c289d2ce359fd13450c337e5b1ca507ba5579d1c2d18d69d25121e4fe3853b6,25580a8a8483127a13380878299a1a053c77684c857401edb237bee1131e7237,,0,只有標題
